0.25,0.25,B,0.5,1.0,0.25,0.25,0.5,1.0,0.25,0.25,B,0.5,0.25,0.25,0.25,0.25,0.25,0.25,1.0,0.5,0.125,0.125,0.125,0.125,B,0.5,0.5,0.1667,0.1667,0.1667,0.1667
0.5,0.5,0.5,B,2.0,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,1.0,1.0,0.75,0.25,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.5,B,1.0,1.0,1.0,0.75,0.25,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,2.0,1.0,0.75,0.25,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,B,2.0,1.0,0.75,0.25,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,2.0,1.0,0.75,0.25,B,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,2.0,1.0,0.75,0.25,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,2.0,-2.0,1.0,0.75,0.25,B,0.3333
0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,2.0,-2.0,1.0,0.75,0.25,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,2.0,0.5,-0.5,0.75
0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,2.0,0.5,-0.5,0.75,0.125,0.125,B,0.5,-0.5,0.75,0.125,0.125,0.5,-0.5,0.5,-0.5,B,-0.5,-0.5,0.5
0.125,0.125,B,0.5,-0.5,0.75,0.125,0.125,0.5,-0.5,0.5,-0.5,B,-0.5,-0.5,0.5,-0.5,0.5,-0.5,0.75,0.125,0.125,B,0.5,-0.5,0.75,0.125,0.125,0.5,-0.5,0.5,-0.5
-0.5,0.5,-0.5,0.75,0.125,0.125,B,0.5,-0.5,0.75,0.125,0.125,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.75,0.125,0.125,B,0.5,-0.5,0.75,0.125,0.125
B,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.75,0.125,0.125,B,0.5,-0.5,0.75,0.125,0.125,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.75,0.125,0.125,B,0.5
0.5,-0.5,0.5,-0.5,B,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.75,0.125,0.125,B,0.5,-0.5,0.75,0.125,0.125,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,0.5,-0.5,0.3333,0.3333,0.3333
-0.5,0.75,0.125,0.125,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,0.5,-0.5,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,0.3333,-2.0,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,0.75,0.25,B,1.0,-3.0,-1.0,1.0
B,0.3333,-2.0,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,0.75,0.25,B,1.0,-3.0,-1.0,1.0,0.75,0.25,B,1.0,-1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,0.3333,0.3333,0.3333,0.3333
0.75,0.25,B,1.0,-1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,0.3333,-2.0,0.3333,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,B,0.3333,-2.0,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,0.75,0.25,B,1.0,-1.0,1.0,1.0,B,1.0,-1.0,0.5,0.5,0.5,0.5,B
1.0,0.75,0.25,B,1.0,-1.0,1.0,1.0,B,1.0,-1.0,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,1.0,0.5,0.5,B,0.5
1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,1.0,0.5,0.5,B,0.5,0.5,1.0,1.0,0.5,0.5,B,1.0,1.0,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5
0.5,1.0,1.0,0.5,0.5,B,1.0,1.0,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5
0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5
0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.125,0.125,B,0.5
0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.125,0.125,B,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.125,0.125,B,0.5,0.5,0.5,0.5,0.5,0.5,0.75
0.5,0.5,0.5,0.5,0.5,0.75,0.125,0.125,B,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.125,0.125,B,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.125,0.125,B,1.0,-1.0,1.5
0.125,0.125,B,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.125,0.125,B,1.0,-1.0,1.5,-0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,1.0,1.5,0.5
-0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,1.0,1.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,1.0,1.5,0.5,B
B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,1.0,1.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,1.5,0.5,1.0,1.0,B,1.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,1.5,0.5,1.0,1.0,B,1.5,0.5,1.0,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.5
1.0,0.5,0.5,B,1.0,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5
0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,-1.0,1.5,0.5,B,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,B,1.0,-1.0,1.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,-0.5,1.5,0.5,B,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,-0.5,1.5,0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25
0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,B,1.0,-1.0,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,-1.0,0.5,-0.5,0.5,-0.5,B
B,1.0,-1.0,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,-1.0,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,0.75,0.125,0.125,1.0,1.0,B,2.0,B,-0.5,B,-0.5,0.5,0.5,-0.5
0.5,-0.5,0.75,0.125,0.125,1.0,1.0,B,2.0,B,-0.5,B,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,B,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,B,0.5,0.5
-0.5,0.5,0.5,-0.5,B,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,B,0.5,0.5,0.5,0.5,0.5,-0.5,-1.0,B,-0.5,0.5,0.5,0.5,2.0,B,1.0,0.75,0.125,0.125
0.5,0.5,0.5,-0.5,-1.0,B,-0.5,0.5,0.5,0.5,2.0,B,1.0,0.75,0.125,0.125,0.5,-0.5,-1.0,B,1.0,1.0,0.5,-0.5,-1.0,B,1.0,0.75,0.125,0.125,0.5,-0.5
0.5,-0.5,-1.0,B,1.0,1.0,0.5,-0.5,-1.0,B,1.0,0.75,0.125,0.125,0.5,-0.5,-1.0,B,1.0,1.0,0.5,-0.5,-1.0,B,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5
-1.0,B,1.0,1.0,0.5,-0.5,-1.0,B,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,B,-0.5,1.0,1.0,0.5,0.5,0.5,B,-0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5
B,-0.5,1.0,1.0,0.5,0.5,0.5,B,-0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.25,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.25,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,-0.5,-1.0,B,-0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25
0.125,0.125,0.5,-0.5,-1.0,B,-0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,B,0.25,0.25,0.25,0.25,0.5,0.5,0.5,-0.5,-1.0,B,-0.25,0.25,0.25
0.5,0.5,B,0.25,0.25,0.25,0.25,0.5,0.5,0.5,-0.5,-1.0,B,-0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,B,0.25,0.25,0.25,0.25,0.5,0.5
0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,B,0.25,0.25,0.25,0.25,0.5,0.5,0.5,-0.5,-0.5,0.125,0.125,0.125,0.125,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.5,-0.5,-0.5,0.125,0.125,0.125,0.125,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,1.0,1.0,1.0,1.0,B
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,1.0,1.0,1.0,1.0,B,1.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,0.25,0.25,0.25,0.25
1.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,B,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,B,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,-0.5,-1.0,B,-1.0,-0.5,0.5,0.5,-0.5,-0.5,0.5
0.25,0.25,0.25,0.25,0.25,0.5,-0.5,-1.0,B,-1.0,-0.5,0.5,0.5,-0.5,-0.5,0.5,B,0.5,-0.5,-0.5,0.5,0.25,0.5,0.5,0.5,0.25,B,0.25,0.5,0.5,0.5,0.25
B,0.5,-0.5,-0.5,0.5,0.25,0.5,0.5,0.5,0.25,B,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.25,B,0.25,0.5,0.5,0.5,0.25,2.0,B,1.0,-1.0,0.25
0.25,0.5,0.5,0.5,0.25,B,0.25,0.5,0.5,0.5,0.25,2.0,B,1.0,-1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,B,1.0,1.0,0.5,0.5,0.5,0.5,B,0.5
0.25,0.25,0.25,0.25,0.25,0.25,0.25,B,1.0,1.0,0.5,0.5,0.5,0.5,B,0.5,-0.5,-1.0,0.5,-0.5,-1.0,B,0.5,-0.5,-1.0,0.5,-0.5,-1.0,B,0.75,0.25,0.75
-0.5,-1.0,0.5,-0.5,-1.0,B,0.5,-0.5,-1.0,0.5,-0.5,-1.0,B,0.75,0.25,0.75,0.25,0.5,-0.5,-1.0,B,-1.0,-0.5,0.125,0.125,0.125,0.125,1.0,1.0,B,1.0,1.0
0.25,0.5,-0.5,-1.0,B,-1.0,-0.5,0.125,0.125,0.125,0.125,1.0,1.0,B,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,1.0,B,1.0,1.0,0.5,-0.25,0.25,0.5,-0.25,0.25
1.0,1.0,B,1.0,1.0,1.0,1.0,B,1.0,1.0,0.5,-0.25,0.25,0.5,-0.25,0.25,B,0.5,-0.25,0.25,0.5,-0.25,0.25,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,0.25,0.5
B,0.5,-0.25,0.25,0.5,-0.25,0.25,0.5,-0.5,0.5,-0.5,B,0.5,-0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,B,-0.5,B,-0.5,0.25,0.25,0.5,0.25,0.25,0.75
0.25,0.25,0.25,0.25,0.25,0.5,B,-0.5,B,-0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.5,-0.5,B,-0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.5,-0.5,B,0.5
0.25,0.5,-0.5,B,-0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.5,-0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,B,1.0,0.25,0.25,0.25,0.25,0.25,0.25
0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,B,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,-0.5,B,-0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.5,-0.5,B
0.25,0.25,0.5,-0.5,B,-0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.5,-0.5,B,-0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.5,-0.5,B,0.5,0.5,0.5,0.5,0.5
-0.5,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.5,-0.5,B,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,B,0.25,-2.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.5,0.25,0.5,0.25,B,0.25,-2.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,B,-0.25,0.25,-0.25,0.25,-0.25,0.25,-0.25,0.25,0.5,-0.5,-1.0
0.25,0.25,0.5,0.5,B,-0.25,0.25,-0.25,0.25,-0.25,0.25,-0.25,0.25,0.5,-0.5,-1.0,B,-0.25,0.25,-0.25,0.25,-0.25,0.25,-0.25,0.25,-0.25,0.25,0.25,0.125,0.125,0.25,0.125
B,-0.25,0.25,-0.25,0.25,-0.25,0.25,-0.25,0.25,-0.25,0.25,0.25,0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125,B,0.5,-0.5,-1.0,-0.5,-0.25,0.125,0.125,0.25,0.125,0.125,0.25
0.125,0.25,0.125,0.125,B,0.5,-0.5,-1.0,-0.5,-0.25,0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125,B,0.5,-0.5,0.5,0.5,0.5,-0.5,-1.0,B,0.125,0.125,0.125,0.125,0.125
0.125,0.125,B,0.5,-0.5,0.5,0.5,0.5,-0.5,-1.0,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,2.0,B,1.0,1.0,2.0
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,2.0,B,1.0,1.0,2.0,B,1.0,1.0,2.0,B,2.0,2.0,B,2.0,2.0,B,2.0,2.0,B,2.0,0.125
B,1.0,1.0,2.0,B,2.0,2.0,B,2.0,2.0,B,2.0,2.0,B,2.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,B
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,-0.5,-1.0,B,1.0,0.75,0.125,0.125,0.5,-0.5,-1.0,B,1.0,0.75,0.125
0.125,0.5,-0.5,-1.0,B,1.0,0.75,0.125,0.125,0.5,-0.5,-1.0,B,1.0,0.75,0.125,0.125,0.5,-0.5,-1.0,B,1.0,0.75,0.125,0.125,0.5,-0.5,-1.0,B,1.0,0.75,0.125
0.125,0.5,-0.5,-1.0,B,1.0,0.75,0.125,0.125,0.5,-0.5,-1.0,B,1.0,0.75,0.125,0.125,0.5,-0.5,-1.0,B,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,B,-0.5,1.0
0.125,0.5,-0.5,-1.0,B,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,B,-0.5,1.0,0.5,0.5,0.5,0.5,0.5,B,-0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.25,B
0.5,0.5,0.5,0.5,0.5,B,-0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.25,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,-0.5,-1.0,B,-0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5
0.5,-0.5,-1.0,B,-0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,B,0.25,0.25,0.25,0.25,0.5,0.5,0.5,-0.5,-1.0,B,-0.25,0.25,0.25,0.25,0.5
B,0.25,0.25,0.25,0.25,0.5,0.5,0.5,-0.5,-1.0,B,-0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,B,0.25,0.25,0.25,0.25,0.5,0.5,0.5,-0.5
0.5,0.25,0.25,0.25,0.25,0.5,0.5,B,0.25,0.25,0.25,0.25,0.5,0.5,0.5,-0.5,-0.5,0.125,0.125,0.125,0.125,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
-0.5,0.125,0.125,0.125,0.125,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,1.0,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,1.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.125,0.125,0.125,0.125,0.125,1.0,1.0,B,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,B,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,B,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,-0.5,-1.0,B,-1.0,-0.5,0.5,0.5,-0.5,-0.5,0.5,B,0.5,-0.5,-0.5
0.25,0.5,-0.5,-1.0,B,-1.0,-0.5,0.5,0.5,-0.5,-0.5,0.5,B,0.5,-0.5,-0.5,0.5,0.25,0.5,0.5,0.5,0.25,B,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5
0.5,0.25,0.5,0.5,0.5,0.25,B,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.25,B,0.25,0.5,0.5,0.5,0.25,2.0,B,1.0,-1.0,0.25,0.25,0.25,0.25,0.25
0.25,B,0.25,0.5,0.5,0.5,0.25,2.0,B,1.0,-1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,B,1.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,0.5,0.5
0.25,0.25,0.25,B,1.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5,0.5,0.5,0.5,B,0.5,-0.5,-1.0,0.5,-0.5,-1.0,B,0.5,-0.5,-1.0,0.5,-0.5,-1.0,B
0.5,B,0.5,-0.5,-1.0,0.5,-0.5,-1.0,B,0.5,-0.5,-1.0,0.5,-0.5,-1.0,B,-4.0,B,-1.0,-0.5,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
-4.0,B,-1.0,-0.5,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,1.0,1.0,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-1.0,1.0
0.125,1.0,1.0,1.0,B,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1.0,-1.0,1.0,B,1.0,1.0,1.0,-1.0,B,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,B,-0.5
B,1.0,1.0,1.0,-1.0,B,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,B,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,B,0.5,-0.5,0.5,-0.5,0.5,-0.5,-1.0,B
